Participant,Item,SentType,Rating,TrialOrder
197,1,like,3,45
197,29,like,2,62
197,9,like,2,65
197,17,like,1,71
197,5,like,1,77
197,13,like,1,97
197,14,need,1,9
197,22,need,1,24
197,2,need,1,30
197,10,need,1,34
197,6,need,2,59
197,26,need,2,75
197,18,need,2,83
197,30,need,2,86
197,45,negative-concord,5,41
197,44,negative-concord,4,53
197,46,negative-concord,2,56
197,43,negative-concord,4,74
197,48,negative-concord,3,80
197,41,negative-concord,3,94
197,42,negative-concord,2,96
197,47,negative-concord,3,98
197,81,non-factive-believe,6,5
197,87,non-factive-believe,6,12
197,85,non-factive-believe,5,25
197,82,non-factive-believe,7,46
197,88,non-factive-believe,5,47
197,83,non-factive-believe,6,69
197,84,non-factive-believe,7,70
197,86,non-factive-believe,7,92
197,94,raising-seem,6,27
197,92,raising-seem,6,29
197,95,raising-seem,6,42
197,91,raising-seem,7,60
197,90,raising-seem,7,61
197,93,raising-seem,7,63
197,89,raising-seem,7,85
197,96,raising-seem,7,95
197,54,singular-dont,1,26
197,51,singular-dont,1,33
197,50,singular-dont,2,35
197,49,singular-dont,2,55
197,52,singular-dont,2,66
197,55,singular-dont,4,76
197,56,singular-dont,2,78
197,53,singular-dont,2,81
197,11,need,1,7
197,31,need,1,19
197,19,need,2,40
197,15,need,3,43
197,3,need,2,54
197,27,need,2,91
197,7,need,2,93
197,23,need,2,100
197,12,want,1,13
197,20,want,1,15
197,24,want,1,38
197,4,want,3,48
197,28,want,2,50
197,8,want,2,68
197,32,want,1,79
197,16,want,1,89
204,60,2-word-order-errors,1,5
204,64,2-word-order-errors,1,14
204,63,2-word-order-errors,1,21
204,57,2-word-order-errors,1,31
204,62,2-word-order-errors,1,39
204,59,2-word-order-errors,1,68
204,61,2-word-order-errors,1,85
204,58,2-word-order-errors,6,98
204,40,be-drop,4,10
204,37,be-drop,7,23
204,33,be-drop,7,25
204,35,be-drop,7,35
204,36,be-drop,7,51
204,38,be-drop,4,69
204,34,be-drop,3,82
204,39,be-drop,3,88
204,71,causative,7,18
204,68,causative,6,34
204,69,causative,7,50
204,72,causative,5,57
204,65,causative,5,64
204,66,causative,7,91
204,67,causative,6,95
204,70,causative,7,96
204,76,factive-say,7,13
204,79,factive-say,7,30
204,80,factive-say,5,42
204,74,factive-say,7,54
204,73,factive-say,7,77
204,75,factive-say,7,79
204,78,factive-say,7,83
204,77,factive-say,5,89
204,28,like,4,15
204,12,like,3,61
204,32,like,3,66
204,16,like,3,71
204,24,like,3,75
204,20,like,3,78
204,4,like,3,86
204,8,like,4,90
204,1,need,4,19
204,29,need,4,24
204,17,need,3,28
204,25,need,4,32
204,5,need,3,38
204,9,need,3,46
204,21,need,3,52
204,13,need,3,97
204,41,negative-concord,6,7
204,42,negative-concord,6,8
204,44,negative-concord,5,33
204,47,negative-concord,3,45
204,46,negative-concord,4,48
204,45,negative-concord,3,70
204,43,negative-concord,4,81
204,48,negative-concord,4,87
204,87,non-factive-believe,7,9
204,84,non-factive-believe,7,12
204,85,non-factive-believe,7,16
204,82,non-factive-believe,7,26
204,88,non-factive-believe,7,27
204,86,non-factive-believe,7,29
204,81,non-factive-believe,7,58
204,83,non-factive-believe,6,67
204,92,raising-seem,7,20
204,96,raising-seem,6,37
204,93,raising-seem,7,40
204,94,raising-seem,7,47
204,90,raising-seem,7,62
204,89,raising-seem,6,65
204,91,raising-seem,7,73
204,95,raising-seem,7,76
204,52,singular-dont,4,43
204,56,singular-dont,4,53
204,50,singular-dont,4,55
204,54,singular-dont,4,60
204,53,singular-dont,3,72
204,51,singular-dont,3,74
204,55,singular-dont,3,93
204,49,singular-dont,4,99
204,2,need,5,6
204,18,need,4,11
204,26,need,3,36
204,6,need,3,41
204,22,need,3,44
204,30,need,3,56
204,14,need,3,84
204,10,need,3,100
204,31,want,4,17
204,7,want,3,22
204,19,want,3,49
204,27,want,3,59
204,11,want,3,63
204,23,want,3,80
204,3,want,3,92
204,15,want,3,94
208,60,2-word-order-errors,3,26
208,57,2-word-order-errors,1,28
208,59,2-word-order-errors,2,43
208,63,2-word-order-errors,3,47
208,62,2-word-order-errors,2,57
208,61,2-word-order-errors,2,61
208,58,2-word-order-errors,6,96
208,64,2-word-order-errors,2,97
208,33,be-drop,6,5
208,38,be-drop,7,24
208,34,be-drop,2,32
208,40,be-drop,7,49
208,35,be-drop,4,50
208,37,be-drop,3,60
208,39,be-drop,3,76
208,36,be-drop,3,99
208,68,causative,6,8
208,65,causative,6,13
208,72,causative,7,16
208,67,causative,6,35
208,69,causative,7,52
208,70,causative,6,75
208,71,causative,7,78
208,66,causative,7,94
208,73,factive-say,6,15
208,79,factive-say,7,17
208,80,factive-say,6,30
208,77,factive-say,7,34
208,76,factive-say,7,42
208,74,factive-say,6,68
208,78,factive-say,7,84
208,75,factive-say,6,89
208,6,like,3,25
208,18,like,3,31
208,14,like,2,33
208,2,like,4,53
208,30,like,3,64
208,10,like,3,70
208,22,like,2,88
208,26,like,3,100
208,31,need,4,36
208,23,need,3,38
208,19,need,4,41
208,3,need,5,51
208,7,need,3,58
208,15,need,6,82
208,27,need,3,90
208,11,need,3,93
208,44,negative-concord,5,37
208,43,negative-concord,4,44
208,46,negative-concord,5,56
208,42,negative-concord,4,59
208,48,negative-concord,4,69
208,41,negative-concord,4,71
208,45,negative-concord,3,74
208,47,negative-concord,3,83
208,84,non-factive-believe,6,11
208,81,non-factive-believe,6,23
208,87,non-factive-believe,7,39
208,85,non-factive-believe,7,40
208,88,non-factive-believe,7,66
208,86,non-factive-believe,7,86
208,83,non-factive-believe,6,87
208,82,non-factive-believe,6,91
208,92,raising-seem,7,20
208,95,raising-seem,6,22
208,96,raising-seem,7,54
208,93,raising-seem,7,63
208,94,raising-seem,7,65
208,89,raising-seem,7,80
208,90,raising-seem,7,81
208,91,raising-seem,7,92
208,55,singular-dont,6,6
208,49,singular-dont,7,9
208,56,singular-dont,4,10
208,51,singular-dont,4,19
208,53,singular-dont,3,29
208,54,singular-dont,4,45
208,52,singular-dont,4,72
208,50,singular-dont,3,73
208,4,need,4,7
208,8,need,6,18
208,24,need,3,21
208,16,need,3,46
208,32,need,5,55
208,20,need,5,62
208,28,need,3,85
208,12,need,3,95
208,21,want,3,12
208,5,want,3,14
208,17,want,3,27
208,13,want,3,48
208,1,want,3,67
208,29,want,3,77
208,9,want,3,79
208,25,want,3,98
217,58,2-word-order-errors,6,17
217,63,2-word-order-errors,1,28
217,57,2-word-order-errors,1,47
217,61,2-word-order-errors,4,53
217,62,2-word-order-errors,1,55
217,60,2-word-order-errors,1,64
217,64,2-word-order-errors,1,84
217,59,2-word-order-errors,7,99
217,36,be-drop,3,23
217,39,be-drop,2,24
217,33,be-drop,2,35
217,35,be-drop,3,44
217,37,be-drop,3,65
217,38,be-drop,3,68
217,34,be-drop,2,73
217,40,be-drop,3,90
217,67,causative,6,12
217,66,causative,7,14
217,71,causative,6,29
217,68,causative,7,30
217,72,causative,6,72
217,70,causative,5,76
217,69,causative,7,95
217,65,causative,7,96
217,76,factive-say,7,10
217,77,factive-say,7,39
217,73,factive-say,6,51
217,80,factive-say,7,69
217,75,factive-say,7,75
217,78,factive-say,7,86
217,74,factive-say,7,89
217,79,factive-say,7,94
217,14,like,2,6
217,2,like,2,31
217,22,like,2,66
217,26,like,2,70
217,6,like,2,74
217,30,like,2,80
217,18,like,2,83
217,10,like,3,98
217,27,need,2,25
217,3,need,2,33
217,23,need,3,41
217,7,need,2,43
217,11,need,2,45
217,19,need,2,54
217,31,need,2,77
217,15,need,3,88
217,43,negative-concord,4,7
217,44,negative-concord,4,21
217,47,negative-concord,4,26
217,48,negative-concord,4,40
217,41,negative-concord,4,49
217,42,negative-concord,5,79
217,46,negative-concord,5,92
217,45,negative-concord,5,93
217,84,non-factive-believe,7,19
217,87,non-factive-believe,7,20
217,81,non-factive-believe,7,37
217,85,non-factive-believe,6,42
217,86,non-factive-believe,7,58
217,82,non-factive-believe,7,61
217,88,non-factive-believe,7,71
217,83,non-factive-believe,7,82
217,91,raising-seem,5,5
217,95,raising-seem,7,9
217,92,raising-seem,5,34
217,89,raising-seem,7,46
217,94,raising-seem,7,56
217,96,raising-seem,7,67
217,90,raising-seem,7,81
217,93,raising-seem,7,87
217,53,singular-dont,4,16
217,49,singular-dont,4,32
217,50,singular-dont,4,38
217,54,singular-dont,5,50
217,51,singular-dont,5,59
217,55,singular-dont,5,62
217,56,singular-dont,5,78
217,52,singular-dont,5,97
217,4,need,2,11
217,32,need,3,18
217,28,need,2,22
217,8,need,3,48
217,20,need,3,57
217,12,need,2,60
217,16,need,2,63
217,24,need,2,100
217,29,want,2,8
217,17,want,1,13
217,9,want,1,15
217,25,want,1,27
217,21,want,2,36
217,13,want,2,52
217,5,want,2,85
217,1,want,2,91
219,59,2-word-order-errors,4,7
219,61,2-word-order-errors,6,13
219,60,2-word-order-errors,4,34
219,57,2-word-order-errors,2,37
219,64,2-word-order-errors,2,39
219,58,2-word-order-errors,6,41
219,62,2-word-order-errors,1,86
219,63,2-word-order-errors,1,90
219,38,be-drop,7,5
219,40,be-drop,5,10
219,37,be-drop,5,17
219,34,be-drop,7,19
219,36,be-drop,7,26
219,35,be-drop,7,28
219,33,be-drop,4,48
219,39,be-drop,7,78
219,71,causative,7,24
219,67,causative,6,32
219,69,causative,7,43
219,72,causative,7,61
219,66,causative,7,64
219,65,causative,7,70
219,68,causative,7,74
219,70,causative,7,77
219,73,factive-say,7,8
219,75,factive-say,7,12
219,79,factive-say,7,27
219,74,factive-say,7,36
219,76,factive-say,7,54
219,77,factive-say,6,72
219,78,factive-say,7,79
219,80,factive-say,7,95
219,32,like,3,9
219,4,like,5,20
219,8,like,5,23
219,12,like,5,55
219,20,like,4,60
219,24,like,4,65
219,28,like,4,73
219,16,like,3,100
219,5,need,5,15
219,17,need,4,33
219,1,need,4,38
219,13,need,4,42
219,21,need,5,58
219,9,need,3,83
219,25,need,4,88
219,29,need,3,94
219,47,negative-concord,5,16
219,42,negative-concord,5,21
219,48,negative-concord,5,22
219,41,negative-concord,4,49
219,46,negative-concord,4,56
219,44,negative-concord,4,82
219,45,negative-concord,4,89
219,43,negative-concord,4,97
219,87,non-factive-believe,7,46
219,86,non-factive-believe,7,52
219,85,non-factive-believe,6,66
219,88,non-factive-believe,7,67
219,83,non-factive-believe,7,84
219,81,non-factive-believe,7,85
219,82,non-factive-believe,7,96
219,84,non-factive-believe,7,99
219,91,raising-seem,7,14
219,94,raising-seem,7,18
219,89,raising-seem,7,30
219,90,raising-seem,6,40
219,92,raising-seem,7,53
219,93,raising-seem,7,57
219,95,raising-seem,7,69
219,96,raising-seem,6,87
219,49,singular-dont,5,45
219,55,singular-dont,4,51
219,50,singular-dont,4,59
219,53,singular-dont,4,63
219,56,singular-dont,5,75
219,51,singular-dont,4,80
219,54,singular-dont,5,92
219,52,singular-dont,5,93
219,10,need,5,6
219,22,need,4,11
219,26,need,5,25
219,6,need,5,31
219,2,need,5,44
219,14,need,5,50
219,18,need,4,62
219,30,need,3,68
219,27,want,4,29
219,3,want,5,35
219,23,want,4,47
219,31,want,3,71
219,19,want,4,76
219,15,want,3,81
219,7,want,3,91
219,11,want,3,98
223,62,2-word-order-errors,5,37
223,63,2-word-order-errors,1,40
223,64,2-word-order-errors,1,48
223,61,2-word-order-errors,1,52
223,58,2-word-order-errors,6,53
223,60,2-word-order-errors,1,84
223,59,2-word-order-errors,6,94
223,57,2-word-order-errors,1,97
223,37,be-drop,5,13
223,35,be-drop,7,24
223,39,be-drop,6,29
223,36,be-drop,7,57
223,34,be-drop,1,58
223,38,be-drop,7,62
223,33,be-drop,6,90
223,40,be-drop,1,91
223,68,causative,7,7
223,67,causative,7,8
223,66,causative,5,16
223,72,causative,6,35
223,70,causative,6,46
223,71,causative,6,79
223,65,causative,7,88
223,69,causative,5,92
223,73,factive-say,7,18
223,75,factive-say,5,32
223,76,factive-say,7,51
223,74,factive-say,6,72
223,79,factive-say,6,74
223,77,factive-say,6,77
223,80,factive-say,7,95
223,78,factive-say,7,99
223,14,like,1,9
223,18,like,2,12
223,22,like,1,22
223,6,like,1,36
223,2,like,1,38
223,30,like,1,83
223,10,like,1,89
223,26,like,1,93
223,7,need,1,26
223,31,need,1,33
223,23,need,1,47
223,15,need,1,59
223,27,need,5,61
223,11,need,1,67
223,3,need,1,85
223,19,need,1,100
223,47,negative-concord,1,20
223,42,negative-concord,1,28
223,48,negative-concord,1,34
223,44,negative-concord,1,43
223,45,negative-concord,1,56
223,43,negative-concord,1,60
223,46,negative-concord,1,65
223,41,negative-concord,1,70
223,86,non-factive-believe,7,5
223,83,non-factive-believe,6,10
223,87,non-factive-believe,6,27
223,88,non-factive-believe,7,41
223,81,non-factive-believe,7,49
223,82,non-factive-believe,6,55
223,85,non-factive-believe,4,71
223,84,non-factive-believe,7,86
223,92,raising-seem,5,11
223,91,raising-seem,6,21
223,94,raising-seem,6,31
223,93,raising-seem,3,39
223,89,raising-seem,7,45
223,90,raising-seem,5,66
223,96,raising-seem,6,68
223,95,raising-seem,5,76
223,50,singular-dont,1,15
223,53,singular-dont,1,23
223,51,singular-dont,1,25
223,55,singular-dont,5,63
223,56,singular-dont,1,81
223,52,singular-dont,1,82
223,54,singular-dont,7,87
223,49,singular-dont,1,98
223,28,need,7,6
223,8,need,5,17
223,4,need,1,30
223,24,need,1,42
223,20,need,7,50
223,16,need,1,64
223,32,need,1,78
223,12,need,1,96
223,5,want,1,14
223,17,want,1,19
223,25,want,1,44
223,9,want,6,54
223,1,want,1,69
223,21,want,1,73
223,29,want,1,75
223,13,want,1,80
227,62,2-word-order-errors,7,10
227,59,2-word-order-errors,1,28
227,63,2-word-order-errors,1,30
227,60,2-word-order-errors,1,38
227,57,2-word-order-errors,1,46
227,58,2-word-order-errors,4,67
227,64,2-word-order-errors,1,84
227,61,2-word-order-errors,3,85
227,33,be-drop,4,5
227,34,be-drop,7,9
227,36,be-drop,6,11
227,35,be-drop,6,27
227,38,be-drop,4,32
227,40,be-drop,5,54
227,37,be-drop,5,59
227,39,be-drop,3,79
227,69,causative,3,7
227,68,causative,4,16
227,70,causative,3,24
227,65,causative,5,61
227,72,causative,3,70
227,66,causative,5,86
227,67,causative,5,90
227,71,causative,6,95
227,73,factive-say,4,14
227,78,factive-say,6,31
227,75,factive-say,5,45
227,77,factive-say,4,49
227,74,factive-say,3,50
227,76,factive-say,3,52
227,80,factive-say,6,63
227,79,factive-say,6,78
227,1,like,6,13
227,9,like,2,17
227,29,like,6,29
227,5,like,1,51
227,21,like,1,55
227,25,like,1,75
227,13,like,1,83
227,17,like,4,88
227,22,need,2,25
227,6,need,3,35
227,2,need,1,37
227,30,need,2,62
227,18,need,4,64
227,26,need,1,68
227,14,need,3,91
227,10,need,2,100
227,46,negative-concord,5,19
227,47,negative-concord,5,34
227,45,negative-concord,5,56
227,43,negative-concord,2,72
227,42,negative-concord,2,76
227,48,negative-concord,1,92
227,41,negative-concord,1,98
227,44,negative-concord,1,99
227,86,non-factive-believe,4,12
227,83,non-factive-believe,5,18
227,88,non-factive-believe,4,21
227,82,non-factive-believe,4,36
227,84,non-factive-believe,4,40
227,85,non-factive-believe,4,44
227,87,non-factive-believe,5,53
227,81,non-factive-believe,4,65
227,94,raising-seem,5,26
227,96,raising-seem,3,33
227,89,raising-seem,5,48
227,90,raising-seem,5,58
227,95,raising-seem,3,69
227,92,raising-seem,3,74
227,91,raising-seem,5,82
227,93,raising-seem,5,89
227,54,singular-dont,6,23
227,55,singular-dont,5,42
227,49,singular-dont,4,66
227,56,singular-dont,1,73
227,53,singular-dont,1,81
227,52,singular-dont,5,87
227,50,singular-dont,3,93
227,51,singular-dont,4,96
227,15,need,3,8
227,23,need,5,15
227,19,need,1,22
227,7,need,2,41
227,27,need,5,47
227,3,need,2,60
227,31,need,2,77
227,11,need,2,97
227,20,want,2,6
227,8,want,2,20
227,32,want,4,39
227,4,want,1,43
227,12,want,1,57
227,24,want,1,71
227,16,want,2,80
227,28,want,1,94
233,64,2-word-order-errors,1,9
233,62,2-word-order-errors,1,12
233,60,2-word-order-errors,1,16
233,59,2-word-order-errors,1,26
233,61,2-word-order-errors,1,29
233,63,2-word-order-errors,1,36
233,57,2-word-order-errors,1,60
233,58,2-word-order-errors,1,82
233,36,be-drop,3,15
233,37,be-drop,2,28
233,35,be-drop,2,38
233,33,be-drop,2,42
233,40,be-drop,2,44
233,38,be-drop,2,55
233,34,be-drop,2,74
233,39,be-drop,2,93
233,72,causative,6,5
233,68,causative,7,8
233,65,causative,7,31
233,71,causative,6,61
233,69,causative,7,68
233,67,causative,6,70
233,66,causative,7,78
233,70,causative,7,95
233,76,factive-say,7,6
233,78,factive-say,7,14
233,77,factive-say,6,25
233,75,factive-say,7,48
233,80,factive-say,7,62
233,74,factive-say,7,76
233,79,factive-say,7,83
233,73,factive-say,7,88
233,17,like,2,43
233,13,like,2,52
233,21,like,2,56
233,25,like,2,59
233,9,like,2,67
233,1,like,2,75
233,5,like,1,87
233,29,like,2,100
233,26,need,3,13
233,2,need,2,21
233,30,need,2,39
233,14,need,2,49
233,18,need,2,54
233,6,need,2,63
233,10,need,2,84
233,22,need,2,91
233,45,negative-concord,1,11
233,42,negative-concord,1,20
233,43,negative-concord,1,40
233,48,negative-concord,1,50
233,41,negative-concord,2,69
233,47,negative-concord,1,79
233,46,negative-concord,1,86
233,44,negative-concord,1,99
233,84,non-factive-believe,6,22
233,86,non-factive-believe,7,33
233,88,non-factive-believe,7,51
233,85,non-factive-believe,7,53
233,87,non-factive-believe,7,66
233,83,non-factive-believe,7,89
233,82,non-factive-believe,7,96
233,81,non-factive-believe,7,98
233,91,raising-seem,6,19
233,94,raising-seem,7,23
233,90,raising-seem,6,34
233,93,raising-seem,7,46
233,96,raising-seem,7,47
233,92,raising-seem,7,58
233,89,raising-seem,7,65
233,95,raising-seem,6,85
233,55,singular-dont,1,17
233,49,singular-dont,1,30
233,53,singular-dont,2,57
233,51,singular-dont,2,64
233,56,singular-dont,1,72
233,54,singular-dont,1,80
233,50,singular-dont,1,90
233,52,singular-dont,1,92
233,7,need,4,7
233,15,need,2,18
233,27,need,2,32
233,31,need,2,37
233,23,need,2,45
233,19,need,2,71
233,11,need,2,77
233,3,need,2,97
233,20,want,2,10
233,32,want,2,24
233,28,want,2,27
233,12,want,2,35
233,16,want,2,41
233,24,want,2,73
233,8,want,2,81
233,4,want,2,94
235,62,2-word-order-errors,1,7
235,63,2-word-order-errors,1,13
235,58,2-word-order-errors,6,41
235,60,2-word-order-errors,1,50
235,64,2-word-order-errors,1,67
235,61,2-word-order-errors,2,73
235,59,2-word-order-errors,2,80
235,57,2-word-order-errors,1,85
235,34,be-drop,2,9
235,35,be-drop,2,19
235,38,be-drop,2,48
235,33,be-drop,2,53
235,36,be-drop,2,64
235,37,be-drop,2,77
235,40,be-drop,2,87
235,39,be-drop,2,98
235,66,causative,5,25
235,65,causative,6,30
235,68,causative,5,35
235,72,causative,7,42
235,70,causative,6,62
235,71,causative,5,69
235,67,causative,6,91
235,69,causative,5,94
235,75,factive-say,5,10
235,74,factive-say,7,23
235,78,factive-say,7,29
235,73,factive-say,7,39
235,80,factive-say,6,52
235,77,factive-say,7,56
235,76,factive-say,6,70
235,79,factive-say,6,89
235,26,like,2,11
235,14,like,2,31
235,22,like,3,51
235,30,like,3,60
235,2,like,2,66
235,18,like,2,88
235,6,like,2,92
235,10,like,2,100
235,15,need,5,17
235,11,need,2,24
235,23,need,2,34
235,7,need,3,40
235,27,need,4,43
235,3,need,3,46
235,31,need,2,49
235,19,need,3,55
235,43,negative-concord,5,5
235,46,negative-concord,6,12
235,42,negative-concord,5,18
235,41,negative-concord,5,21
235,44,negative-concord,4,22
235,45,negative-concord,3,36
235,48,negative-concord,5,45
235,47,negative-concord,5,59
235,86,non-factive-believe,7,14
235,87,non-factive-believe,6,16
235,82,non-factive-believe,7,72
235,83,non-factive-believe,6,75
235,85,non-factive-believe,7,78
235,88,non-factive-believe,7,82
235,81,non-factive-believe,7,84
235,84,non-factive-believe,7,93
235,92,raising-seem,6,27
235,91,raising-seem,6,33
235,90,raising-seem,7,57
235,93,raising-seem,7,61
235,96,raising-seem,7,65
235,95,raising-seem,6,68
235,94,raising-seem,7,96
235,89,raising-seem,7,97
235,54,singular-dont,3,26
235,55,singular-dont,4,32
235,56,singular-dont,3,37
235,51,singular-dont,5,44
235,50,singular-dont,3,47
235,52,singular-dont,5,54
235,49,singular-dont,7,86
235,53,singular-dont,5,99
235,28,need,5,6
235,4,need,3,15
235,20,need,3,20
235,12,need,3,28
235,8,need,2,38
235,16,need,3,63
235,32,need,3,71
235,24,need,2,95
235,17,want,3,8
235,5,want,3,58
235,29,want,3,74
235,25,want,3,76
235,1,want,3,79
235,9,want,2,81
235,13,want,2,83
235,21,want,3,90
238,62,2-word-order-errors,3,6
238,63,2-word-order-errors,7,25
238,57,2-word-order-errors,4,31
238,60,2-word-order-errors,4,63
238,59,2-word-order-errors,4,64
238,61,2-word-order-errors,1,66
238,58,2-word-order-errors,4,69
238,64,2-word-order-errors,3,88
238,38,be-drop,7,11
238,33,be-drop,3,12
238,39,be-drop,2,15
238,34,be-drop,5,27
238,37,be-drop,5,34
238,40,be-drop,2,46
238,36,be-drop,2,90
238,35,be-drop,4,95
238,67,causative,4,23
238,65,causative,4,42
238,69,causative,5,49
238,72,causative,2,61
238,71,causative,2,75
238,70,causative,2,85
238,66,causative,4,86
238,68,causative,3,99
238,79,factive-say,6,26
238,76,factive-say,6,30
238,80,factive-say,4,37
238,75,factive-say,3,40
238,73,factive-say,4,55
238,77,factive-say,2,59
238,78,factive-say,4,79
238,74,factive-say,5,91
238,26,like,3,22
238,10,like,6,29
238,14,like,5,32
238,18,like,4,41
238,22,like,3,60
238,6,like,3,65
238,30,like,3,92
238,2,like,3,100
238,3,need,3,24
238,7,need,6,54
238,19,need,2,58
238,31,need,4,72
238,15,need,3,82
238,27,need,2,84
238,11,need,3,87
238,23,need,3,94
238,47,negative-concord,6,10
238,41,negative-concord,2,13
238,44,negative-concord,2,16
238,42,negative-concord,3,28
238,48,negative-concord,6,35
238,43,negative-concord,6,47
238,46,negative-concord,3,56
238,45,negative-concord,4,93
238,85,non-factive-believe,6,5
238,84,non-factive-believe,5,8
238,81,non-factive-believe,7,21
238,86,non-factive-believe,4,50
238,87,non-factive-believe,2,67
238,88,non-factive-believe,4,71
238,83,non-factive-believe,2,96
238,82,non-factive-believe,2,98
238,90,raising-seem,6,33
238,89,raising-seem,3,38
238,96,raising-seem,3,43
238,93,raising-seem,3,70
238,92,raising-seem,3,73
238,91,raising-seem,4,77
238,95,raising-seem,3,81
238,94,raising-seem,2,83
238,55,singular-dont,7,7
238,49,singular-dont,7,18
238,51,singular-dont,7,20
238,52,singular-dont,3,39
238,50,singular-dont,2,45
238,56,singular-dont,2,52
238,53,singular-dont,3,53
238,54,singular-dont,2,57
238,20,need,3,14
238,16,need,2,17
238,8,need,7,19
238,32,need,3,44
238,24,need,2,74
238,12,need,3,80
238,4,need,2,89
238,28,need,2,97
238,21,want,3,9
238,17,want,5,36
238,9,want,6,48
238,25,want,3,51
238,13,want,4,62
238,29,want,2,68
238,1,want,4,76
238,5,want,1,78
247,59,2-word-order-errors,5,9
247,64,2-word-order-errors,1,29
247,57,2-word-order-errors,1,40
247,61,2-word-order-errors,1,54
247,60,2-word-order-errors,1,58
247,58,2-word-order-errors,1,80
247,63,2-word-order-errors,1,89
247,62,2-word-order-errors,1,92
247,34,be-drop,2,17
247,38,be-drop,7,24
247,39,be-drop,2,27
247,33,be-drop,4,36
247,37,be-drop,1,39
247,40,be-drop,1,46
247,35,be-drop,1,53
247,36,be-drop,7,76
247,66,causative,7,5
247,69,causative,7,20
247,70,causative,6,22
247,71,causative,6,23
247,72,causative,7,32
247,65,causative,7,41
247,67,causative,7,43
247,68,causative,7,56
247,80,factive-say,6,8
247,79,factive-say,7,16
247,75,factive-say,7,19
247,73,factive-say,7,47
247,77,factive-say,7,63
247,74,factive-say,7,71
247,76,factive-say,7,73
247,78,factive-say,7,98
247,22,like,1,13
247,10,like,1,48
247,2,like,1,55
247,26,like,1,64
247,6,like,1,81
247,14,like,1,86
247,30,like,1,97
247,18,like,1,100
247,27,need,1,21
247,3,need,2,25
247,31,need,1,35
247,7,need,1,42
247,15,need,1,51
247,19,need,1,57
247,11,need,1,75
247,23,need,4,84
247,44,negative-concord,4,7
247,46,negative-concord,3,26
247,42,negative-concord,3,34
247,48,negative-concord,3,45
247,47,negative-concord,3,61
247,43,negative-concord,3,77
247,41,negative-concord,3,90
247,45,negative-concord,2,94
247,81,non-factive-believe,7,14
247,88,non-factive-believe,7,30
247,83,non-factive-believe,7,49
247,84,non-factive-believe,7,50
247,82,non-factive-believe,7,59
247,87,non-factive-believe,7,68
247,85,non-factive-believe,7,74
247,86,non-factive-believe,7,82
247,91,raising-seem,6,11
247,95,raising-seem,7,31
247,94,raising-seem,7,38
247,92,raising-seem,7,65
247,96,raising-seem,7,67
247,90,raising-seem,7,69
247,93,raising-seem,7,79
247,89,raising-seem,7,83
247,55,singular-dont,3,12
247,50,singular-dont,2,52
247,56,singular-dont,3,60
247,53,singular-dont,3,85
247,54,singular-dont,2,87
247,51,singular-dont,2,95
247,49,singular-dont,2,96
247,52,singular-dont,2,99
247,8,need,3,6
247,24,need,3,10
247,28,need,3,15
247,16,need,1,33
247,4,need,1,62
247,32,need,1,70
247,20,need,1,72
247,12,need,1,88
247,1,want,2,18
247,17,want,1,28
247,29,want,2,37
247,5,want,1,44
247,21,want,1,66
247,13,want,1,78
247,9,want,1,91
247,25,want,1,93
251,64,2-word-order-errors,5,8
251,57,2-word-order-errors,1,21
251,62,2-word-order-errors,1,23
251,59,2-word-order-errors,7,42
251,60,2-word-order-errors,3,47
251,58,2-word-order-errors,6,79
251,61,2-word-order-errors,3,85
251,63,2-word-order-errors,3,94
251,38,be-drop,3,26
251,36,be-drop,7,33
251,37,be-drop,3,57
251,34,be-drop,4,64
251,35,be-drop,6,72
251,40,be-drop,3,77
251,39,be-drop,5,96
251,33,be-drop,5,99
251,69,causative,7,24
251,70,causative,7,28
251,66,causative,7,36
251,71,causative,6,43
251,67,causative,7,50
251,72,causative,7,62
251,68,causative,6,65
251,65,causative,5,67
251,76,factive-say,6,37
251,80,factive-say,5,40
251,79,factive-say,6,59
251,75,factive-say,7,75
251,73,factive-say,7,83
251,74,factive-say,6,87
251,78,factive-say,7,89
251,77,factive-say,6,90
251,9,like,3,7
251,29,like,3,12
251,5,like,2,20
251,13,like,2,27
251,21,like,3,39
251,1,like,5,63
251,17,like,5,71
251,25,like,3,84
251,26,need,5,9
251,30,need,3,15
251,10,need,7,18
251,18,need,4,22
251,14,need,5,30
251,22,need,4,44
251,2,need,5,52
251,6,need,4,95
251,41,negative-concord,5,29
251,47,negative-concord,6,31
251,45,negative-concord,7,34
251,48,negative-concord,6,53
251,44,negative-concord,5,55
251,46,negative-concord,6,69
251,43,negative-concord,4,78
251,42,negative-concord,3,81
251,82,non-factive-believe,7,5
251,86,non-factive-believe,7,6
251,85,non-factive-believe,5,14
251,87,non-factive-believe,6,16
251,88,non-factive-believe,7,17
251,83,non-factive-believe,7,51
251,81,non-factive-believe,7,91
251,84,non-factive-believe,6,98
251,95,raising-seem,7,10
251,89,raising-seem,5,13
251,90,raising-seem,6,32
251,91,raising-seem,6,38
251,93,raising-seem,6,45
251,94,raising-seem,7,46
251,92,raising-seem,7,58
251,96,raising-seem,6,82
251,50,singular-dont,5,11
251,49,singular-dont,4,19
251,53,singular-dont,3,48
251,56,singular-dont,6,61
251,52,singular-dont,6,68
251,51,singular-dont,6,70
251,54,singular-dont,5,74
