Participant,Item,SentType,Rating,TrialOrder
161,22,want,5,21
161,30,want,5,25
161,14,want,5,28
161,2,want,7,43
161,18,want,6,52
161,6,want,2,86
161,10,want,5,94
164,61,2-word-order-errors,4,28
164,57,2-word-order-errors,1,41
164,58,2-word-order-errors,6,51
164,62,2-word-order-errors,1,53
164,63,2-word-order-errors,5,54
164,59,2-word-order-errors,6,69
164,64,2-word-order-errors,1,75
164,60,2-word-order-errors,3,85
164,40,be-drop,4,5
164,39,be-drop,7,14
164,35,be-drop,6,16
164,38,be-drop,6,17
164,37,be-drop,4,18
164,36,be-drop,7,37
164,33,be-drop,4,64
164,34,be-drop,6,89
164,71,causative,4,23
164,65,causative,6,29
164,66,causative,7,40
164,68,causative,5,46
164,69,causative,7,50
164,70,causative,6,58
164,72,causative,6,62
164,67,causative,6,73
164,74,factive-say,6,20
164,77,factive-say,7,26
164,75,factive-say,7,31
164,76,factive-say,7,32
164,79,factive-say,5,35
164,73,factive-say,5,79
164,78,factive-say,7,83
164,80,factive-say,7,90
164,32,like,7,8
164,24,like,4,19
164,4,like,7,30
164,12,like,6,33
164,20,like,7,49
164,16,like,6,76
164,8,like,6,87
164,28,like,5,92
164,1,need,7,6
164,21,need,6,11
164,29,need,7,22
164,18,need,7,27
164,5,need,5,36
164,22,need,5,38
164,25,need,5,42
164,30,need,7,47
164,9,need,7,52
164,26,need,6,59
164,13,need,6,63
164,17,need,7,67
164,14,need,6,70
164,10,need,5,72
164,2,need,6,82
164,6,need,6,97
164,45,negative-concord,5,13
164,42,negative-concord,4,48
164,44,negative-concord,4,56
164,41,negative-concord,6,68
164,43,negative-concord,2,77
164,46,negative-concord,4,81
164,48,negative-concord,4,84
164,47,negative-concord,4,94
164,83,non-factive-believe,6,9
164,88,non-factive-believe,5,10
164,84,non-factive-believe,6,12
164,85,non-factive-believe,6,44
164,81,non-factive-believe,6,60
164,86,non-factive-believe,7,61
164,87,non-factive-believe,7,71
164,82,non-factive-believe,6,80
164,89,raising-seem,6,21
164,95,raising-seem,6,25
164,94,raising-seem,7,39
164,92,raising-seem,6,43
164,90,raising-seem,7,66
164,96,raising-seem,6,74
164,93,raising-seem,7,95
164,91,raising-seem,7,96
164,56,singular-dont,5,7
164,52,singular-dont,4,34
164,51,singular-dont,5,86
164,50,singular-dont,4,88
164,54,singular-dont,4,91
164,55,singular-dont,5,93
164,49,singular-dont,4,98
164,53,singular-dont,3,99
164,31,want,6,15
164,27,want,6,24
164,3,want,5,45
164,11,want,7,55
164,15,want,6,57
164,23,want,6,65
164,7,want,4,78
164,19,want,6,100
169,59,2-word-order-errors,1,11
169,63,2-word-order-errors,1,45
169,58,2-word-order-errors,1,46
169,64,2-word-order-errors,1,57
169,57,2-word-order-errors,1,75
169,60,2-word-order-errors,1,82
169,61,2-word-order-errors,1,97
169,62,2-word-order-errors,1,99
169,39,be-drop,1,30
169,33,be-drop,1,38
169,35,be-drop,2,48
169,38,be-drop,6,56
169,34,be-drop,2,71
169,37,be-drop,3,72
169,36,be-drop,2,74
169,40,be-drop,2,95
169,71,causative,4,15
169,69,causative,3,20
169,70,causative,5,22
169,72,causative,3,31
169,65,causative,7,34
169,66,causative,7,35
169,67,causative,7,51
169,68,causative,7,93
169,74,factive-say,7,5
169,80,factive-say,7,18
169,75,factive-say,7,27
169,79,factive-say,6,54
169,76,factive-say,7,69
169,77,factive-say,7,85
169,73,factive-say,5,87
169,78,factive-say,6,89
169,31,like,2,21
169,11,like,1,23
169,7,like,7,26
169,19,like,1,32
169,15,like,6,42
169,3,like,7,49
169,27,like,7,64
169,23,like,5,100
169,13,need,7,7
169,25,need,7,10
169,4,need,7,14
169,5,need,4,17
169,17,need,1,29
169,29,need,7,36
169,24,need,5,44
169,9,need,5,52
169,1,need,7,60
169,21,need,7,62
169,28,need,7,73
169,16,need,6,77
169,12,need,7,80
169,20,need,7,83
169,8,need,7,86
169,32,need,7,98
169,42,negative-concord,3,9
169,41,negative-concord,3,12
169,43,negative-concord,1,33
169,47,negative-concord,2,43
169,44,negative-concord,2,53
169,48,negative-concord,2,63
169,45,negative-concord,2,65
169,46,negative-concord,2,68
169,85,non-factive-believe,7,6
169,87,non-factive-believe,5,13
169,82,non-factive-believe,7,16
169,81,non-factive-believe,5,28
169,88,non-factive-believe,7,40
169,83,non-factive-believe,7,76
169,86,non-factive-believe,7,79
169,84,non-factive-believe,7,92
169,90,raising-seem,7,8
169,93,raising-seem,6,24
169,91,raising-seem,6,41
169,89,raising-seem,7,47
169,95,raising-seem,7,50
169,96,raising-seem,6,59
169,92,raising-seem,7,67
169,94,raising-seem,7,84
169,55,singular-dont,7,19
169,50,singular-dont,3,25
169,56,singular-dont,2,37
169,51,singular-dont,2,39
169,54,singular-dont,2,61
169,49,singular-dont,2,78
169,53,singular-dont,2,81
169,52,singular-dont,2,90
169,2,want,6,55
169,22,want,7,58
169,26,want,7,66
169,6,want,7,70
169,14,want,5,88
169,30,want,7,91
169,18,want,7,94
169,10,want,7,96
179,63,2-word-order-errors,1,31
179,60,2-word-order-errors,1,49
179,58,2-word-order-errors,7,54
179,64,2-word-order-errors,1,59
179,59,2-word-order-errors,7,75
179,57,2-word-order-errors,1,78
179,61,2-word-order-errors,7,88
179,62,2-word-order-errors,1,95
179,38,be-drop,1,11
179,40,be-drop,1,27
179,35,be-drop,1,37
179,37,be-drop,7,55
179,36,be-drop,7,68
179,33,be-drop,1,80
179,34,be-drop,1,87
179,39,be-drop,1,90
179,65,causative,5,10
179,71,causative,7,14
179,68,causative,7,15
179,66,causative,7,18
179,67,causative,4,29
179,72,causative,7,34
179,70,causative,7,58
179,69,causative,7,98
179,78,factive-say,7,8
179,77,factive-say,7,24
179,73,factive-say,7,32
179,75,factive-say,7,44
179,74,factive-say,7,45
179,76,factive-say,7,48
179,80,factive-say,7,61
179,79,factive-say,7,99
179,5,like,1,9
179,21,like,1,12
179,1,like,7,19
179,9,like,1,28
179,25,like,1,38
179,13,like,1,51
179,17,like,7,64
179,29,like,7,71
179,23,need,7,22
179,19,need,7,25
179,10,need,1,30
179,31,need,7,35
179,26,need,7,41
179,22,need,7,43
179,14,need,7,46
179,2,need,7,53
179,27,need,1,60
179,3,need,7,69
179,7,need,7,77
179,15,need,7,83
179,18,need,7,86
179,6,need,7,89
179,11,need,5,97
179,30,need,7,100
179,44,negative-concord,7,20
179,47,negative-concord,7,36
179,43,negative-concord,7,47
179,46,negative-concord,7,56
179,45,negative-concord,6,62
179,41,negative-concord,7,70
179,42,negative-concord,7,72
179,48,negative-concord,7,84
179,83,non-factive-believe,7,5
179,85,non-factive-believe,7,39
179,81,non-factive-believe,7,42
179,82,non-factive-believe,7,50
179,84,non-factive-believe,7,65
179,88,non-factive-believe,7,73
179,87,non-factive-believe,7,91
179,86,non-factive-believe,7,94
179,94,raising-seem,7,6
179,91,raising-seem,7,17
179,92,raising-seem,7,26
179,95,raising-seem,7,52
179,90,raising-seem,7,79
179,89,raising-seem,7,82
179,93,raising-seem,7,85
179,96,raising-seem,7,93
179,56,singular-dont,7,13
179,51,singular-dont,7,21
179,53,singular-dont,7,23
179,55,singular-dont,7,40
179,50,singular-dont,7,63
179,52,singular-dont,7,66
179,49,singular-dont,7,76
179,54,singular-dont,7,96
179,32,want,7,7
179,24,want,7,16
179,20,want,7,33
179,12,want,7,57
179,4,want,7,67
179,16,want,7,74
179,28,want,7,81
179,8,want,7,92
180,57,2-word-order-errors,2,8
180,60,2-word-order-errors,1,22
180,58,2-word-order-errors,1,44
180,64,2-word-order-errors,1,45
180,62,2-word-order-errors,1,58
180,63,2-word-order-errors,1,69
180,61,2-word-order-errors,1,85
180,59,2-word-order-errors,1,87
180,34,be-drop,1,32
180,39,be-drop,1,47
180,37,be-drop,1,49
180,40,be-drop,1,51
180,33,be-drop,1,78
180,36,be-drop,1,80
180,35,be-drop,2,91
180,38,be-drop,1,92
180,70,causative,7,29
180,65,causative,7,37
180,68,causative,7,60
180,69,causative,7,65
180,66,causative,7,68
180,67,causative,7,74
180,71,causative,7,76
180,72,causative,7,82
180,73,factive-say,7,34
180,77,factive-say,7,42
180,80,factive-say,7,53
180,74,factive-say,7,56
180,76,factive-say,7,67
180,75,factive-say,7,72
180,78,factive-say,7,73
180,79,factive-say,7,96
180,24,like,4,7
180,20,like,4,11
180,8,like,3,13
180,4,like,2,31
180,12,like,3,39
180,32,like,7,48
180,28,like,5,54
180,16,like,7,93
180,22,need,6,17
180,25,need,7,19
180,9,need,7,21
180,1,need,7,28
180,10,need,2,36
180,14,need,7,43
180,5,need,7,52
180,21,need,7,59
180,18,need,7,61
180,6,need,7,66
180,17,need,7,75
180,2,need,7,77
180,13,need,7,81
180,26,need,7,86
180,30,need,7,89
180,29,need,7,100
180,46,negative-concord,6,10
180,41,negative-concord,6,18
180,42,negative-concord,6,27
180,47,negative-concord,5,50
180,44,negative-concord,6,57
180,43,negative-concord,6,64
180,48,negative-concord,6,70
180,45,negative-concord,5,99
180,83,non-factive-believe,7,14
180,82,non-factive-believe,7,35
180,87,non-factive-believe,7,40
180,88,non-factive-believe,7,55
180,84,non-factive-believe,7,62
180,86,non-factive-believe,7,79
180,85,non-factive-believe,7,94
180,81,non-factive-believe,7,97
180,94,raising-seem,7,6
180,90,raising-seem,7,15
180,95,raising-seem,7,16
180,93,raising-seem,7,20
180,91,raising-seem,7,23
180,92,raising-seem,7,24
180,89,raising-seem,7,38
180,96,raising-seem,7,63
180,53,singular-dont,4,5
180,54,singular-dont,6,9
180,51,singular-dont,6,12
180,52,singular-dont,6,26
180,50,singular-dont,5,30
180,56,singular-dont,6,83
180,49,singular-dont,6,88
180,55,singular-dont,6,90
180,27,want,7,25
180,7,want,2,33
180,23,want,6,41
180,19,want,7,46
180,15,want,7,71
180,11,want,7,84
180,3,want,7,95
180,31,want,7,98
182,60,2-word-order-errors,1,24
182,62,2-word-order-errors,1,37
182,64,2-word-order-errors,2,45
182,63,2-word-order-errors,1,47
182,61,2-word-order-errors,1,52
182,57,2-word-order-errors,1,59
182,58,2-word-order-errors,7,76
182,59,2-word-order-errors,1,84
182,35,be-drop,4,11
182,38,be-drop,2,38
182,33,be-drop,2,50
182,36,be-drop,3,64
182,39,be-drop,3,66
182,40,be-drop,3,69
182,34,be-drop,3,71
182,37,be-drop,3,86
182,70,causative,6,9
182,69,causative,7,12
182,72,causative,7,16
182,66,causative,7,26
182,71,causative,7,43
182,68,causative,7,56
182,65,causative,7,61
182,67,causative,7,93
182,78,factive-say,7,5
182,76,factive-say,7,20
182,73,factive-say,7,30
182,75,factive-say,7,57
182,74,factive-say,7,63
182,80,factive-say,7,74
182,79,factive-say,3,77
182,77,factive-say,7,79
182,6,like,3,13
182,2,like,3,28
182,30,like,2,39
182,26,like,1,58
182,10,like,4,62
182,22,like,3,75
182,18,like,2,78
182,14,like,3,90
182,7,need,6,8
182,31,need,6,10
182,16,need,7,15
182,4,need,5,22
182,24,need,4,25
182,3,need,7,34
182,15,need,7,36
182,11,need,5,41
182,12,need,7,51
182,8,need,7,54
182,27,need,7,65
182,32,need,7,70
182,19,need,5,88
182,20,need,6,96
182,28,need,7,98
182,23,need,7,100
182,44,negative-concord,4,6
182,42,negative-concord,4,7
182,41,negative-concord,4,35
182,45,negative-concord,3,55
182,47,negative-concord,3,81
182,46,negative-concord,4,91
182,43,negative-concord,3,95
182,48,negative-concord,3,99
182,83,non-factive-believe,7,17
182,82,non-factive-believe,7,19
182,85,non-factive-believe,7,27
182,81,non-factive-believe,7,29
182,84,non-factive-believe,7,32
182,87,non-factive-believe,7,42
182,86,non-factive-believe,7,49
182,88,non-factive-believe,7,67
182,96,raising-seem,7,14
182,89,raising-seem,7,23
182,93,raising-seem,7,40
182,91,raising-seem,7,60
182,95,raising-seem,7,72
182,92,raising-seem,7,87
182,94,raising-seem,7,89
182,90,raising-seem,7,97
182,56,singular-dont,4,21
182,55,singular-dont,4,33
182,51,singular-dont,4,53
182,49,singular-dont,3,68
182,53,singular-dont,3,73
182,54,singular-dont,3,80
182,50,singular-dont,3,83
182,52,singular-dont,3,92
182,5,want,4,18
182,21,want,7,31
182,29,want,7,44
182,9,want,7,46
182,13,want,7,48
182,1,want,7,82
182,25,want,7,85
182,17,want,7,94
184,60,2-word-order-errors,2,8
184,62,2-word-order-errors,1,24
184,59,2-word-order-errors,2,42
184,57,2-word-order-errors,1,56
184,58,2-word-order-errors,7,66
184,63,2-word-order-errors,1,81
184,64,2-word-order-errors,1,85
184,61,2-word-order-errors,1,92
184,37,be-drop,5,10
184,34,be-drop,4,30
184,33,be-drop,4,39
184,39,be-drop,4,41
184,36,be-drop,7,45
184,35,be-drop,7,77
184,40,be-drop,3,78
184,38,be-drop,7,83
184,67,causative,7,12
184,65,causative,7,18
184,70,causative,3,20
184,71,causative,6,43
184,66,causative,7,64
184,69,causative,7,75
184,72,causative,7,79
184,68,causative,6,86
184,74,factive-say,7,14
184,79,factive-say,7,21
184,80,factive-say,6,35
184,78,factive-say,7,50
184,75,factive-say,7,60
184,77,factive-say,7,72
184,73,factive-say,7,93
184,76,factive-say,7,96
184,4,like,3,6
184,12,like,5,15
184,32,like,5,34
184,24,like,4,37
184,8,like,6,40
184,16,like,5,87
184,20,like,4,89
184,28,like,3,100
184,5,need,3,9
184,17,need,5,11
184,10,need,4,22
184,29,need,7,29
184,9,need,6,44
184,21,need,6,51
184,14,need,4,55
184,18,need,5,61
184,30,need,5,65
184,1,need,4,68
184,26,need,4,74
184,6,need,5,80
184,2,need,4,82
184,22,need,5,84
184,25,need,4,91
184,13,need,5,95
184,43,negative-concord,4,5
184,45,negative-concord,3,16
184,41,negative-concord,4,23
184,42,negative-concord,4,33
184,44,negative-concord,4,46
184,46,negative-concord,3,54
184,48,negative-concord,3,63
184,47,negative-concord,3,70
184,85,non-factive-believe,6,7
184,84,non-factive-believe,7,31
184,83,non-factive-believe,7,38
184,82,non-factive-believe,7,52
184,81,non-factive-believe,7,53
184,87,non-factive-believe,7,57
184,86,non-factive-believe,7,58
184,88,non-factive-believe,7,73
184,92,raising-seem,7,17
184,90,raising-seem,7,26
184,89,raising-seem,7,36
184,91,raising-seem,7,47
184,93,raising-seem,7,67
184,96,raising-seem,7,69
184,95,raising-seem,7,88
184,94,raising-seem,7,99
184,56,singular-dont,5,13
184,49,singular-dont,7,27
184,55,singular-dont,5,28
184,52,singular-dont,3,49
184,50,singular-dont,3,62
184,51,singular-dont,3,90
184,53,singular-dont,4,94
184,54,singular-dont,4,97
184,7,want,4,19
184,19,want,6,25
184,11,want,6,32
184,31,want,6,48
184,27,want,4,59
184,15,want,4,71
184,23,want,4,76
184,3,want,3,98
190,63,2-word-order-errors,1,14
190,64,2-word-order-errors,3,17
190,60,2-word-order-errors,3,36
190,61,2-word-order-errors,4,49
190,57,2-word-order-errors,1,52
190,59,2-word-order-errors,2,59
190,58,2-word-order-errors,3,74
190,62,2-word-order-errors,3,85
190,38,be-drop,3,23
190,34,be-drop,7,32
190,36,be-drop,4,45
190,37,be-drop,3,55
190,35,be-drop,3,56
190,40,be-drop,4,71
190,39,be-drop,7,95
190,33,be-drop,4,97
190,67,causative,7,21
190,65,causative,7,25
190,69,causative,7,33
190,70,causative,7,40
190,71,causative,7,73
190,68,causative,7,76
190,66,causative,7,93
190,72,causative,7,98
190,79,factive-say,7,7
190,76,factive-say,7,12
190,73,factive-say,7,28
190,80,factive-say,7,53
190,75,factive-say,7,67
190,78,factive-say,7,75
190,77,factive-say,7,83
190,74,factive-say,7,91
190,14,like,4,26
190,2,like,7,39
190,6,like,3,62
190,10,like,3,65
190,18,like,7,70
190,26,like,3,72
190,22,like,7,92
190,30,like,6,100
190,3,need,7,8
190,31,need,7,11
190,12,need,5,13
190,27,need,7,22
190,32,need,7,29
190,28,need,7,37
190,4,need,7,41
190,20,need,7,43
190,16,need,7,46
190,19,need,7,54
190,24,need,7,57
190,8,need,7,60
190,23,need,5,68
190,15,need,7,78
190,7,need,5,82
190,11,need,6,88
190,42,negative-concord,4,5
190,45,negative-concord,4,9
190,41,negative-concord,3,16
190,46,negative-concord,3,19
190,43,negative-concord,3,30
190,48,negative-concord,3,63
190,44,negative-concord,3,77
190,47,negative-concord,3,80
190,88,non-factive-believe,7,10
190,82,non-factive-believe,7,24
190,85,non-factive-believe,7,35
190,87,non-factive-believe,7,38
190,86,non-factive-believe,7,42
190,81,non-factive-believe,7,50
190,83,non-factive-believe,7,66
190,84,non-factive-believe,7,96
190,93,raising-seem,7,31
190,94,raising-seem,7,58
190,90,raising-seem,7,64
190,96,raising-seem,7,69
190,89,raising-seem,7,79
190,95,raising-seem,6,81
190,91,raising-seem,7,87
190,92,raising-seem,7,99
190,49,singular-dont,3,15
190,53,singular-dont,3,27
190,52,singular-dont,4,44
190,51,singular-dont,4,47
190,54,singular-dont,7,48
190,56,singular-dont,3,61
190,50,singular-dont,4,86
190,55,singular-dont,4,89
190,21,want,7,6
190,17,want,2,18
190,13,want,3,20
190,1,want,7,34
190,5,want,7,51
190,25,want,5,84
190,29,want,7,90
190,9,want,7,94
191,57,2-word-order-errors,1,26
191,59,2-word-order-errors,1,30
191,61,2-word-order-errors,1,34
191,58,2-word-order-errors,1,45
191,64,2-word-order-errors,1,49
191,63,2-word-order-errors,1,62
191,60,2-word-order-errors,1,85
191,62,2-word-order-errors,1,87
191,34,be-drop,2,10
191,38,be-drop,2,13
191,35,be-drop,2,36
191,39,be-drop,2,44
191,33,be-drop,2,71
191,40,be-drop,2,78
191,36,be-drop,2,80
191,37,be-drop,2,92
191,69,causative,7,12
191,67,causative,7,23
191,72,causative,7,33
191,70,causative,7,39
191,68,causative,7,56
191,66,causative,7,60
191,65,causative,7,70
191,71,causative,7,84
191,73,factive-say,7,8
191,79,factive-say,7,21
191,76,factive-say,7,32
191,75,factive-say,7,35
191,80,factive-say,7,46
191,77,factive-say,7,47
191,74,factive-say,7,94
191,78,factive-say,7,97
191,21,like,3,7
191,1,like,7,19
191,5,like,1,24
191,13,like,2,29
191,9,like,6,40
191,29,like,7,72
191,17,like,6,93
191,25,like,5,100
191,22,need,7,9
191,6,need,7,14
191,3,need,7,17
191,19,need,6,27
191,15,need,7,31
191,27,need,7,43
191,7,need,7,48
191,2,need,7,52
191,23,need,7,54
191,11,need,7,61
191,26,need,7,66
191,14,need,7,69
191,31,need,7,74
191,30,need,7,76
191,18,need,7,83
191,10,need,7,96
191,47,negative-concord,4,5
191,42,negative-concord,6,38
191,43,negative-concord,5,42
191,44,negative-concord,6,53
191,48,negative-concord,4,57
191,45,negative-concord,5,58
191,46,negative-concord,5,64
191,41,negative-concord,4,82
191,85,non-factive-believe,7,6
191,84,non-factive-believe,7,15
191,82,non-factive-believe,7,20
191,83,non-factive-believe,7,22
191,88,non-factive-believe,7,51
191,86,non-factive-believe,7,55
191,87,non-factive-believe,7,75
191,81,non-factive-believe,7,91
191,96,raising-seem,7,25
191,93,raising-seem,7,28
191,92,raising-seem,7,41
191,94,raising-seem,7,65
191,95,raising-seem,7,73
191,90,raising-seem,7,77
191,91,raising-seem,7,88
191,89,raising-seem,7,95
191,53,singular-dont,5,11
191,55,singular-dont,7,16
191,52,singular-dont,6,18
191,50,singular-dont,6,67
191,56,singular-dont,6,68
191,49,singular-dont,6,90
191,51,singular-dont,6,98
191,54,singular-dont,6,99
191,16,want,7,37
191,8,want,7,50
191,4,want,7,59
191,24,want,7,63
191,28,want,7,79
191,20,want,7,81
191,12,want,7,86
191,32,want,7,89
193,62,2-word-order-errors,1,12
193,59,2-word-order-errors,2,21
193,58,2-word-order-errors,3,33
193,57,2-word-order-errors,1,38
193,63,2-word-order-errors,1,39
193,61,2-word-order-errors,1,61
193,64,2-word-order-errors,2,67
193,60,2-word-order-errors,3,89
193,35,be-drop,3,8
193,40,be-drop,3,10
193,36,be-drop,3,30
193,37,be-drop,3,35
193,39,be-drop,4,64
193,34,be-drop,4,73
193,38,be-drop,2,86
193,33,be-drop,3,93
193,70,causative,6,15
193,65,causative,6,18
193,71,causative,5,22
193,69,causative,7,24
193,72,causative,6,48
193,68,causative,7,55
193,67,causative,6,71
193,66,causative,7,83
193,77,factive-say,6,5
193,80,factive-say,7,26
193,78,factive-say,7,43
193,79,factive-say,7,65
193,76,factive-say,7,69
193,73,factive-say,7,80
193,75,factive-say,7,84
193,74,factive-say,7,92
193,3,like,3,9
193,11,like,5,31
193,15,like,7,72
193,19,like,5,75
193,31,like,3,85
193,23,like,5,88
193,27,like,5,91
193,7,like,2,100
193,24,need,3,6
193,13,need,6,11
193,20,need,7,13
193,16,need,6,17
193,9,need,6,20
193,25,need,7,28
193,32,need,7,34
193,5,need,6,40
193,12,need,7,44
193,28,need,7,51
193,4,need,6,54
193,8,need,7,57
193,17,need,5,60
193,29,need,7,66
193,1,need,5,68
193,21,need,7,78
193,45,negative-concord,2,36
193,44,negative-concord,4,49
193,42,negative-concord,3,53
193,41,negative-concord,4,56
193,46,negative-concord,3,58
193,43,negative-concord,3,59
193,48,negative-concord,3,63
193,47,negative-concord,3,77
193,82,non-factive-believe,7,19
193,88,non-factive-believe,6,29
193,87,non-factive-believe,7,42
193,83,non-factive-believe,7,50
193,86,non-factive-believe,7,62
193,85,non-factive-believe,7,74
193,81,non-factive-believe,7,87
193,84,non-factive-believe,7,96
193,92,raising-seem,6,14
193,94,raising-seem,7,16
193,93,raising-seem,6,45
193,96,raising-seem,6,47
193,90,raising-seem,7,90
193,95,raising-seem,6,95
193,89,raising-seem,6,97
193,91,raising-seem,7,99
193,56,singular-dont,4,7
193,51,singular-dont,3,27
193,52,singular-dont,4,32
193,54,singular-dont,3,41
193,53,singular-dont,3,52
193,55,singular-dont,4,76
193,49,singular-dont,3,79
193,50,singular-dont,3,81
193,10,want,4,23
193,14,want,3,25
193,26,want,6,37
193,2,want,7,46
193,30,want,7,70
193,18,want,7,82
193,6,want,7,94
193,22,want,7,98
198,63,2-word-order-errors,1,17
198,57,2-word-order-errors,1,21
198,61,2-word-order-errors,1,30
198,62,2-word-order-errors,1,37
198,59,2-word-order-errors,1,47
198,58,2-word-order-errors,2,68
198,60,2-word-order-errors,2,71
198,64,2-word-order-errors,1,99
198,36,be-drop,1,16
198,34,be-drop,1,20
198,35,be-drop,2,39
198,38,be-drop,1,50
198,40,be-drop,4,60
198,37,be-drop,3,67
198,33,be-drop,3,84
198,39,be-drop,2,86
198,65,causative,7,9
198,72,causative,7,12
198,67,causative,7,23
198,70,causative,7,35
198,66,causative,7,59
198,68,causative,6,74
198,69,causative,7,78
198,71,causative,7,82
198,74,factive-say,7,34
198,75,factive-say,7,42
198,77,factive-say,5,51
198,79,factive-say,7,58
198,73,factive-say,6,62
198,80,factive-say,7,80
198,76,factive-say,7,95
198,78,factive-say,7,97
198,14,like,2,13
198,10,like,7,33
198,26,like,1,36
198,6,like,4,43
198,22,like,7,83
198,30,like,4,85
198,2,like,4,87
198,18,like,3,98
198,4,need,6,10
198,19,need,5,15
198,15,need,7,18
198,11,need,7,22
198,16,need,6,28
198,24,need,5,40
198,3,need,7,49
198,31,need,5,52
198,20,need,7,55
198,12,need,6,57
198,7,need,3,61
198,28,need,7,63
198,8,need,7,69
198,27,need,7,76
198,23,need,7,79
198,32,need,7,100
198,43,negative-concord,2,25
198,42,negative-concord,2,29
198,45,negative-concord,2,32
198,47,negative-concord,3,70
198,44,negative-concord,4,73
198,46,negative-concord,4,81
198,41,negative-concord,3,91
198,48,negative-concord,5,92
198,87,non-factive-believe,7,27
198,88,non-factive-believe,7,44
198,84,non-factive-believe,7,45
198,83,non-factive-believe,7,46
198,82,non-factive-believe,7,48
198,86,non-factive-believe,7,56
198,85,non-factive-believe,7,88
198,81,non-factive-believe,6,94
198,89,raising-seem,7,5
198,94,raising-seem,6,7
198,92,raising-seem,6,8
198,96,raising-seem,6,14
198,93,raising-seem,7,26
198,90,raising-seem,7,54
198,91,raising-seem,7,77
198,95,raising-seem,6,90
198,54,singular-dont,2,11
198,52,singular-dont,4,19
198,53,singular-dont,3,41
198,56,singular-dont,4,53
198,55,singular-dont,4,64
198,50,singular-dont,3,65
198,49,singular-dont,4,75
198,51,singular-dont,3,96
198,13,want,4,6
198,17,want,4,24
198,25,want,5,31
198,1,want,4,38
198,21,want,6,66
198,5,want,6,72
198,29,want,5,89
198,9,want,6,93
206,60,2-word-order-errors,1,11
206,59,2-word-order-errors,3,18
206,57,2-word-order-errors,3,20
206,64,2-word-order-errors,4,39
206,62,2-word-order-errors,7,45
206,61,2-word-order-errors,7,53
206,63,2-word-order-errors,3,60
206,58,2-word-order-errors,7,66
206,36,be-drop,4,6
206,34,be-drop,7,31
206,37,be-drop,7,36
206,40,be-drop,3,50
206,33,be-drop,4,68
206,35,be-drop,4,70
206,39,be-drop,7,80
206,38,be-drop,7,85
206,68,causative,7,9
206,69,causative,7,13
206,66,causative,7,16
206,65,causative,7,21
206,67,causative,7,27
206,71,causative,7,33
206,70,causative,7,34
206,72,causative,7,46
206,77,factive-say,7,37
206,74,factive-say,7,43
206,80,factive-say,4,51
206,79,factive-say,5,54
206,75,factive-say,7,69
206,73,factive-say,7,74
206,76,factive-say,7,81
206,78,factive-say,7,93
206,1,like,3,7
206,21,like,7,30
206,5,like,1,52
206,17,like,4,57
206,29,like,7,79
206,13,like,3,89
206,25,like,4,94
206,9,like,7,100
206,14,need,3,12
206,11,need,7,19
206,7,need,7,23
206,22,need,7,28
206,6,need,7,32
206,3,need,7,38
206,26,need,7,41
206,2,need,7,44
206,15,need,7,49
206,27,need,7,55
206,23,need,4,62
206,31,need,7,75
206,19,need,7,77
206,10,need,7,82
206,30,need,7,92
206,18,need,7,96
206,47,negative-concord,3,8
206,42,negative-concord,4,17
206,41,negative-concord,5,61
206,46,negative-concord,5,64
206,45,negative-concord,4,72
206,44,negative-concord,5,76
206,43,negative-concord,3,78
206,48,negative-concord,5,97
206,87,non-factive-believe,7,24
206,83,non-factive-believe,5,25
206,85,non-factive-believe,5,35
206,88,non-factive-believe,7,40
206,82,non-factive-believe,7,42
206,86,non-factive-believe,5,47
206,84,non-factive-believe,7,87
206,81,non-factive-believe,7,90
206,93,raising-seem,5,5
206,94,raising-seem,7,10
206,89,raising-seem,7,29
206,92,raising-seem,3,48
206,90,raising-seem,7,83
206,96,raising-seem,7,88
206,95,raising-seem,7,95
206,91,raising-seem,7,99
206,56,singular-dont,6,15
206,54,singular-dont,5,22
206,49,singular-dont,5,56
206,55,singular-dont,4,58
206,52,singular-dont,7,63
206,51,singular-dont,4,73
206,53,singular-dont,4,86
206,50,singular-dont,5,91
206,32,want,6,14
206,16,want,7,26
206,8,want,7,59
206,4,want,7,65
206,28,want,7,67
206,24,want,7,71
206,12,want,4,84
206,20,want,7,98
210,60,2-word-order-errors,4,12
210,59,2-word-order-errors,7,73
210,64,2-word-order-errors,1,77
210,62,2-word-order-errors,1,79
210,63,2-word-order-errors,1,82
210,57,2-word-order-errors,1,84
210,61,2-word-order-errors,7,91
210,58,2-word-order-errors,7,98
210,39,be-drop,7,28
210,38,be-drop,1,31
210,33,be-drop,5,35
210,37,be-drop,5,37
210,36,be-drop,4,68
210,35,be-drop,4,80
210,34,be-drop,2,89
210,40,be-drop,2,96
210,68,causative,7,6
210,70,causative,7,19
210,69,causative,7,21
210,67,causative,7,22
210,65,causative,7,24
210,72,causative,7,36
210,71,causative,7,55
210,66,causative,7,70
210,80,factive-say,7,9
210,78,factive-say,7,15
210,73,factive-say,7,20
210,76,factive-say,7,46
210,77,factive-say,7,64
210,75,factive-say,7,66
210,79,factive-say,7,71
210,74,factive-say,7,87
210,5,like,4,10
210,29,like,4,14
210,1,like,4,18
210,9,like,2,62
210,25,like,5,65
210,17,like,4,81
210,21,like,7,85
210,13,like,3,90
210,7,need,3,8
210,10,need,7,23
